1.7634489297284262, 2.039660056657226
4.229670855329303, 4.8441926345609545
6.401823803576832, 8.934667138810198
11.579414133582944, 16.69948064211522
16.757824124067923, 24.255842776203963
21.937873435510696, 31.395302171860266
27.551786602581174, 38.57198502630516
33.60070529523213, 45.49554836098747
40.0831072868599, 52.5531161473088
46.99976100916345, 59.549265226628904
54.351620293235754, 66.241422725842
62.57024662696654, 73.25233711048159
71.65765842428502, 80.06869688385271
81.17984049398163, 86.69176538758693
90.70403445758092, 92.80318053051766
100.23158157768475, 98.0618400721092
109.75991110097297, 103.12152330672163
119.28980543063003, 107.78325392737575
128.8213763385393, 112.01860674736031
138.353506105866, 116.11183363378832
147.88753599521192, 119.72183234612415
157.4215658845579, 123.33183105845997
166.95760766780654, 126.43017640999228
176.49387299482223, 129.47167138810198
186.03058540937175, 132.39946561936648
195.56863908652318, 134.9861576100953
205.10680453555804, 137.54442441411283
214.64597593154426, 139.84686453772858
224.1857061869479, 142.00717872778782
233.72565998611853, 144.11064254442442
243.2661726447066, 146.0719804275045
252.807691250246, 147.77749163018285
262.34909808390194, 149.51142801957252
271.89117554885877, 151.07481328869432
281.43291769816517, 152.72347411795005
290.97566579442287, 154.11630826680403
297.4815997593771, 155.18935906515583
