5.543831168831176, 1.7866419294989555
10.718073593073598, 1.8126159554731203
15.52272727272728, 1.8367346938775881
19.959956709956728, 8.88682745825622
25.137445887445878, 19.454545454545723
29.206709956709958, 31.773654916512214
33.278679653679646, 52.87755102040842
37.349567099567096, 70.46753246753269
40.68344155844156, 95.08163265306143
45.494047619047606, 114.43228200371072
50.30844155844156, 146.08163265306143
54.75487012987013, 183
59.94101731601732, 221.6790352504638
65.12608225108225, 256.8441558441559
69.5719696969697, 292.00556586270886
74.01893939393942, 330.6808905380336
78.83333333333333, 362.3302411873841
83.64935064935064, 399.2504638218925
89.94264069264067, 432.6641929499074
99.19859307359305, 485.41929499072376
108.82683982683982, 546.9610389610391
115.85714285714288, 573.3506493506495
121.04004329004327, 601.4879406307979
127.33008658008656, 624.3599257884973
127.33008658008656, 624.3599257884973
133.2527056277056, 654.2578849721708
139.54329004329003, 678.8868274582561
146.57413419913416, 707.0333951762524
152.4924242424242, 722.8756957328387
161.0027056277056, 754.5435992578851
174.68885281385275, 791.5083487940632
183.5622294372294, 802.0946196660483
196.13906926406924, 837.2968460111317
204.27164502164499, 842.6085343228201
218.32196969696963, 862.0055658627089
232.3717532467532, 879.6456400742115
246.79058441558436, 895.5306122448981
259.3593073593073, 904.3784786641929
278.2148268398268, 925.556586270872
299.6607142857142, 957.2894248608535
